26,12,-4.24634593015409008e-07,-7.90094716315019981e-07
26,13,1.32094342599986009e-07,4.26659383140978015e-07
26,14,-1.20498437309992004e-07,8.89887377323850022e-08
26,15,4.41298431876254989e-08,-2.54292029816439002e-07
26,16,-1.02894512742272997e-07,4.00561343654400009e-07
26,17,-3.58497346923545005e-07,8.40191272540955941e-08
26,18,1.05112193088992005e-08,2.99708244678734976e-07
26,19,-1.94133091892037999e-07,2.11413252908903995e-07
26,20,-2.60123167199958991e-07,6.82649373257158981e-07
26,21,-5.30153463103092997e-07,-5.37748386355292975e-07
26,22,-9.32069704417285004e-07,8.59469934260151007e-07
26,23,1.03463480903982002e-07,-6.27390810549321045e-08
26,24,-7.25135657906272012e-07,-1.17215792571040998e-08
26,25,7.44614236587233022e-08,-3.40043287105659967e-08
26,26,1.09720621263701006e-07,4.78022951350496992e-07
27,0,-6.35485141308503042e-07,0.00000000000000000e+00
27,1,6.16324481342209045e-07,2.29293887155834999e-08
27,2,-2.04986177110898993e-07,-4.29220893182432988e-07
27,3,5.60107065469548954e-07,8.74039093642607027e-08
27,4,-4.00719233963377980e-07,3.21361408472928021e-07
27,5,-6.90447611013666038e-07,1.39099510576999003e-08
27,6,6.47624808831962996e-09,4.63189600118522024e-07
27,7,2.57338466994241974e-07,-3.58557365993100999e-07
27,8,4.12567334851272028e-08,-7.58803946544295946e-08
27,9,-6.17577729773826030e-07,1.00223110005490003e-07
27,10,6.55747934596790035e-08,-6.36135034862970047e-07
27,11,3.45349016156387994e-07,-4.38486710327526023e-07
27,12,-4.40093928995943007e-07,-5.20519523163945049e-07
27,13,2.35686642673384003e-07,-1.49246055319769998e-07
27,14,4.59303679647259004e-07,-7.28192725498407047e-07
27,15,6.18255109023758002e-08,4.10279068416289005e-07
27,16,1.51402432944065998e-07,3.91065495214101008e-07
27,17,1.88106644446737998e-07,6.80929783238445972e-07
27,18,2.05524724408485994e-07,-6.78794010358550046e-07
27,19,6.83918992912579026e-08,-1.92314212174917001e-07
27,20,3.94183872734687014e-07,-5.21871768450281029e-07
27,21,4.41961769346838002e-07,-4.58749981730243024e-07
27,22,7.90579151538679040e-07,8.75632458746833961e-07
27,23,-6.48749438124770953e-08,-6.41844634291149004e-07
27,24,7.64592818109815966e-07,-1.64208038656579008e-07
27,25,-3.73743756680267013e-07,5.77784128792642019e-07
27,26,-4.48883256641965992e-07,-7.20606236967749009e-07
27,27,-4.22940612414615002e-07,-2.77077423394105014e-07
28,0,8.38863377401296950e-07,0.00000000000000000e+00
28,1,3.28684884257928981e-08,7.93917197053116008e-07
28,2,-3.37992339929785987e-08,7.10474217136231994e-07
28,3,-3.09369630574071979e-07,-8.39720012796820035e-08
28,4,-9.16863718538607029e-07,6.43686339004370951e-08
28,5,1.48055134178186001e-07,4.89508344609135004e-08
28,6,4.68085763538633003e-07,3.44567133041626028e-08
28,7,-3.76446812567231007e-07,2.63031972614221018e-07
28,8,-1.41118954022408998e-07,3.03307846267073024e-08
28,9,-4.29717979308692992e-07,-9.15872690771385042e-08
28,10,-3.48160196602880979e-07,-9.02190850202152003e-07
28,11,1.86936893489931993e-07,-4.18252202498121015e-08
28,12,1.14423695766601000e-07,-5.15849439780175995e-08
28,13,3.91766277839446988e-07,-3.46115197662417007e-07
28,14,3.61827920869603017e-07,-2.94697247814809992e-07
28,15,-4.41416343952224977e-07,3.42953327207860015e-07
28,16,-2.38724713049360004e-07,-8.44962241340709044e-07
28,17,-7.97433396261749034e-08,-1.88799944737080003e-07
28,18,-8.59792105563403049e-08,6.46139545033436974e-07
28,19,-1.62944284184959998e-07,-3.74867114803689022e-08
28,20,2.79971547751445000e-07,-5.68381377209512041e-07
28,21,-2.57602715894426008e-07,7.20276845026648006e-08
28,22,-6.20453994723049992e-07,-9.25305286926239943e-08
28,23,-4.75544155040255029e-09,2.45008252348250986e-07
28,24,4.06522684365390014e-07,7.52930155512666042e-09
28,25,4.81354025730691961e-07,-5.16916037984116041e-07
28,26,1.33399807864423994e-07,9.08701766379315043e-07
28,27,-1.59638371855554005e-07,6.72072179046701981e-07
28,28,1.33835211201730007e-07,-4.42256807909477003e-09
29,0,-6.02392973965981011e-07,0.00000000000000000e+00
29,1,-1.59591234706704990e-07,-4.38354951477273014e-07
